"","date","affluent_natural_energy_southeast","effluent_flow","influent_flow","volume_used","poured_flow","turbine_flow","water_level","energy_generated","energy_stored","physical_energy_exchange","liquid_energy_exchange","affluent_natural_energy_tiete_basin","maximum_demand","energy_charge"
"307",2016-11-02,1013,293,233.39,65.48,0,290,448.37,1.225779,51337.3485,-50.519137,-4.31976,22453,39774.7,798.045155
"308",2016-11-03,1000,376,227.27,64.98,0,376,448.32,1.594792,51040.035,-54.483684,-4.1232,22509,42470.25,898.406334
"309",2016-11-04,889,377,199.11,64.38,0,377,448.26,1.597925,50872.02,-48.560784,-3.46872,22652,40706.54,875.496541
"310",2016-11-05,866,202,320.52,64.78,0,202,448.3,0.86843,50879.325,-59.627856,-3.87816,22659,38398.17,781.175069
"311",2016-11-06,806,196,255.38,64.98,0,196,448.32,0.837925,50813.58,-9.736533,-9.52464,22303,36069.06,704.031487
"312",2016-11-07,870,357,238.25,64.58,0,356,448.28,1.511882,50434.4505,-30.935182,-5.63352,21709,41990.78,860.35528
"313",2016-11-08,900,334,274.86,64.38,0,334,448.26,1.412177,50218.2225,-28.848237,2.36424,21254,42923.906,891.67914
"314",2016-11-09,982,400,281.71,63.99,0,399,448.22,1.688376,50023.179,-27.742332,5.23128,21154,43812.22,904.975823
"315",2016-11-10,1100,541,276.19,63.09,0,541,448.13,2.164057,49753.6245,-34.42673,6.32088,21624,44364.45,925.616173
"316",2016-11-11,1089,451,363.04,62.8,0,451,448.1,1.790644,49514.0205,-59.029761,7.27416,22168,45467.92,938.226977
"317",2016-11-12,1299,493,493,62.8,0,491,448.1,1.979546,49443.162,-32.748622,0.05016,22951,38392.293,811.55946
"318",2016-11-13,1627,462,462,62.8,0,461,448.1,1.878649,49618.482,13.84144,0.45768,23983,34559.09,690.996354
"319",2016-11-14,1570,480,509.28,62.9,0,480,448.11,1.939123,49710.525,-36.717756,1.39272,25457,37454.703,775.118038
"320",2016-11-15,1484,488,575.96,63.19,0,487,448.14,1.967186,49984.4625,-0.538216,0,27953,37919.422,735.603276
"321",2016-11-16,1494,484,631.11,63.69,0,484,448.19,2.008658,50169.279,-26.3453,7.50816,30750,41628.96,860.497607
"322",2016-11-17,1490,510,510,63.69,0,510,448.19,2.156761,50361.4005,-30.755979,6.66648,32759,42255.582,873.179885
"323",2016-11-18,1405,537,448.69,63.39,0,537,448.16,2.158139,50457.8265,-49.604213,0,32936,39756.52,841.237441
"324",2016-11-19,1353,414,502.31,63.69,0,413,448.19,1.772556,50694.5085,-20.729137,0.30072,33227,36483.789,724.053173
"325",2016-11-20,1259,320,349.51,63.79,0,318,448.2,1.331129,50888.8215,31.155829,4.88376,32983,34823.031,653.569821
"326",2016-11-21,1174,444,296.78,63.29,0,443,448.15,1.869635,50747.835,1.40496,17.72952,32484,39812.938,814.385068
"327",2016-11-22,1067,458,252.79,62.6,0,458,448.08,1.917342,50611.962,-14.646911,18.77064,31854,41304.594,861.252233
"328",2016-11-23,975,474,240.44,61.81,0,474,448,1.914016,50424.2235,-7.383853,35.06208,31726,40867.516,864.689329
"329",2016-11-24,896,475,242.71,61.03,0,475,447.92,1.918806,50300.769,4.174933,42.62664,31715,42059.418,877.533406
"330",2016-11-25,833,445,213.87,60.25,0,445,447.84,1.800602,50256.939,3.739472,33.94824,31694,43007.141,884.2527
"331",2016-11-26,777,404,202.73,59.58,0,404,447.77,1.618705,50248.9035,30.760278,20.08824,31293,38677.563,806.210192
"332",2016-11-27,802,302,216,59.29,0,300,447.74,1.24654,50226.9885,15.653986,9.1752,30467,37323.023,742.436443
"333",2016-11-28,842,449,220.53,58.52,0,449,447.66,1.809554,49946.4765,15.433375,33.59256,29645,45393.18,919.129234
"334",2016-11-29,982,458,230.69,57.75,0,458,447.58,1.845076,49729.518,1.746563,34.1184,29119,45141.09,941.550461
"335",2016-11-30,891,442,272.21,57.18,0,441,447.52,1.774606,49714.1775,16.964231,35.57928,28969,40913.109,876.567944
"336",2016-12-01,962,375,488.08,57.56,0,374,447.56,1.512232,49663.773,14.618551,16.71624,29384,39648.977,844.287192
"337",2016-12-02,938,387,245.8,57.09,0,387,447.51,1.559443,49522.056,21.864731,28.04376,29528,41255.125,859.440289
"338",2016-12-03,962,287,230.52,56.9,0,285,447.49,1.139774,49435.1265,0.310142,35.3304,29501,39113.418,807.059766
"339",2016-12-04,991,254,254,56.9,0,254,447.49,1.009231,49423.4385,-4.502883,16.44816,29794,36394.988,731.17766
"340",2016-12-05,1031,454,313.37,56.42,0,454,447.44,1.838873,49262.7285,-1.742629,36.726,30821,41014.27,853.043254
"341",2016-12-06,1043,443,358.86,56.14,0,443,447.41,1.755229,49134.1605,-6.232071,19.85904,31888,43082.035,884.831003
"342",2016-12-07,1054,346,374.01,56.24,0,346,447.42,1.402388,49010.706,-5.799245,33.01128,32586,44115.281,905.983385
"343",2016-12-08,1091,376,347.99,56.14,0,376,447.41,1.51487,48894.5565,-34.594939,32.33784,32894,44028.559,919.44519
"344",2016-12-09,1170,440,355.97,55.86,0,439,447.38,1.745099,48768.9105,-38.973577,24.69504,33600,44595.41,928.604899
"345",2016-12-10,1286,385,385,55.86,0,384,447.38,1.533192,48761.6055,1.493374,23.45688,34854,39779.859,841.030508
"346",2016-12-11,1378,382,382,55.86,0,381,447.38,1.529893,48843.4215,20.317815,12.71472,36521,38131.207,768.762467
"347",2016-12-12,1597,385,385,55.86,16.33,369,447.38,1.493718,48776.2155,2.272805,31.25184,38296,43758.543,911.212706
"348",2016-12-13,1484,406,462.02,56.05,29,376,447.4,1.505626,48793.7475,6.989682,26.96592,39767,44484.93,930.787853
"349",2016-12-14,1483,418,614.53,56.71,29,389,447.47,1.590563,48993.9045,-13.468513,29.0352,41902,42905.36,909.229175
"350",2016-12-15,1403,375,403.13,56.8,11.17,357,447.48,1.471458,49321.899,7.678943,19.28256,43583,39199.172,848.534322
"351",2016-12-16,1358,378.96,350.83,56.71,0,367,447.47,1.514272,49619.2125,-6.038034,2.64264,45255,38820.004,824.172968
"352",2016-12-17,1340,412.46,356.21,56.52,0,376,447.45,1.620092,50007.8385,6.659231,1.79616,45297,37868.465,763.011759
"353",2016-12-18,1334,333.45,361.58,56.61,0,332,447.46,1.352612,50302.23,24.073455,5.41344,44297,36352.035,716.15135
"354",2016-12-19,1298,451,338.62,56.24,0,451,447.42,1.788534,50506.0395,7.941188,30.08616,42865,41586.62,858.93144
"355",2016-12-20,1297,382,438.13,56.42,0,382,447.44,1.522272,50609.7705,4.643877,19.59336,41818,41983.254,879.507728
"356",2016-12-21,1827,380,464.37,56.71,0,380,447.47,1.527849,50650.6785,2.457568,18.71376,41602,42251.703,894.62732
"357",2016-12-22,1290,487,487,56.71,0,487,447.47,1.953542,50648.487,17.702636,37.03728,40567,42123.578,895.440422
"358",2016-12-23,1281,482,510.13,56.8,0,482,447.48,1.940755,50687.2035,-13.547583,37.23576,40122,41846.027,895.675794
"359",2016-12-24,1296,475,446.87,56.71,0,475,447.47,1.918975,50729.5725,43.212117,30.46272,39228,40364.82,806.465242
"360",2016-12-25,1245,267,379.73,57.09,0,267,447.51,1.087896,50864.715,41.524475,32.4336,37940,36745.078,735.690923
"361",2016-12-26,1218,385,413.13,57.18,0,384,447.52,1.537701,50758.7925,9.53501,47.4672,36827,42351.234,875.442108
"362",2016-12-27,1189,441,300.14,56.71,38.67,401,447.47,1.603706,50601.0045,14.714828,20.478,35580,44188.359,939.918559
"363",2016-12-28,1145,458.43,317.92,56.24,58,355,447.42,1.588638,50332.911,30.721082,36.2964,34561,43747.215,939.365083
"364",2016-12-29,1074,456,232.27,55.48,58,397,447.34,1.590726,50198.499,-3.420493,10.76448,33725,43035.875,929.93489
"365",2016-12-30,1021,442,274.87,54.92,58,382,447.28,1.464547,50140.7895,-1.83551,10.09608,33028,40590.527,897.406112
"366",2016-12-31,1015,343,259.78,54.64,58,283,447.25,1.144744,50121.066,48.571363,23.68272,32566,40998.23,820.086083
"367",2017-01-01,987,262,262,54.64,58,203,447.25,0.837305,50071.392,72.80116,18.26592,32420,38837.91,762.39997
"368",2017-01-02,1024,442,248.25,53.99,58,384,447.18,1.495044,49823.022,-5.255073,17.53128,32438,43216.434,916.340921
"369",2017-01-03,1037,416,223.18,53.34,23,393,447.11,1.500211,49489.1835,-2.874029,36.28872,32964,45999.305,966.467545
"370",2017-01-04,1006,356,273.71,53.06,0,356,447.08,1.44597,49380.339,-15.231916,21.23856,33373,45294.164,965.593169
"371",2017-01-05,987,360,332.57,52.97,0,360,447.07,1.460721,49115.1675,-22.369401,17.11872,33769,46665.961,987.589153
"372",2017-01-06,976,396,259.19,52.51,0,378,447.02,1.462352,48934.0035,-34.559208,5.54952,33900,47136.371,989.406134
"373",2017-01-07,995,373,236.66,52.05,0,373,446.97,1.4503,48924.507,-42.420102,0.34104,34115,43290.41,926.078734
"374",2017-01-08,1007,210,237.2,52.14,0,208,446.98,0.853942,48999.7485,-5.278624,8.05392,33995,41685.09,853.595479
"375",2017-01-09,1199,377,322.6,51.96,0,377,446.96,1.450312,48741.882,-26.268743,30.97656,34332,48462.211,1010.889459
"376",2017-01-10,1233,316,424.91,52.32,0,316,447,1.256196,48709.74,-61.857442,34.18608,34522,48324.195,1027.96647
"377",2017-01-11,1349,307,580.73,53.25,13,294,447.1,1.194977,48652.0305,-39.241013,40.77552,35076,48802.027,1022.043353
"378",2017-01-12,1575,334,720.23,54.55,27,307,447.24,1.232609,48730.9245,-36.768312,31.3404,36620,46232.969,990.583022
"379",2017-01-13,1715,411,689.13,55.48,29,381,447.34,1.543526,48892.365,-40.878213,15.14496,38085,44440.18,956.668364
"380",2017-01-14,1832,446,697.85,56.33,29,417,447.43,1.685864,49134.891,-4.067142,7.32144,39767,41962.516,879.641126
"381",2017-01-15,1916,305,728.03,57.75,29,275,447.58,1.124643,49524.2475,-12.487724,10.30464,41097,39742.84,811.391898
"382",2017-01-16,2644,473,700.31,58.52,29,444,447.66,1.788725,49703.9505,-24.855319,22.07904,42970,45811.379,956.844675
"383",2017-01-17,2588,466,780.47,59.58,29,437,447.77,1.762244,49918.7175,-18.491487,31.25928,44116,44410.88,958.406851
"384",2017-01-18,2923,475,1227.2,62.11,31,444,448.03,1.795902,50227.719,-33.331449,30.23232,46011,45248.648,968.680897
"385",2017-01-19,3351,405,1646.2,66.29,33,371,448.45,1.551504,50690.1255,-27.450679,14.71704,47883,44987.438,960.039471
"386",2017-01-20,3626,654,1896.94,70.47,264,390,448.86,1.607016,51244.575,-18.780933,48.23544,49422,42530.266,927.604254
