Data Escala de Tempo 1 GE Simp 4,cod_aneel (tb_referenciacegusina (Usina)),cod_nucleoaneel (tb_referenciacegusina (Usina)),Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina2,Período Exibido GE,Selecione Tipo de GE Simp 4
11/15/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.75305
11/16/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.396895
11/17/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.636435
11/18/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.993179
11/19/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.189696
11/20/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.822793
11/21/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.294985
11/22/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.250139
11/23/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.631972
11/24/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.195788
11/25/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.708247
11/26/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.219911
11/27/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.118354
11/28/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.934473
11/29/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.125295
11/30/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/11/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.233617
12/1/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.969298
12/2/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.262659
12/3/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.77173
12/4/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.78763
12/5/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.15505
12/6/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.284993
12/7/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.266721
12/8/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.259844
12/9/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.265391
12/10/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.26196
12/11/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.245665
12/12/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.24532
12/13/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.28043
12/14/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.475835
12/15/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.414746
12/16/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.48816
12/17/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.135477
12/18/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.188841
12/19/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.262877
12/20/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.89501
12/21/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5739
12/22/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7712
12/23/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.508953
12/24/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.347887
12/25/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.264814
12/26/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.429223
12/27/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.667324
12/28/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.399817
12/29/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.967927
12/30/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.965241
12/31/2015 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/12/2015,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.940649
1/1/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.879517
1/2/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.815759
1/3/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.877899
1/4/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.926021
1/5/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.915354
1/6/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.832514
1/7/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.784122
1/8/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.784672
1/9/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.778676
1/10/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.76935
1/11/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.789658
1/12/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.802561
1/13/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.747455
1/14/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.747941
1/15/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.745281
1/16/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.573162
1/17/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.572244
1/18/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.603815
1/19/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.690213
1/20/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.751105
1/21/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.802331
1/22/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.77805
1/23/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.77123
1/24/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.770346
1/25/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.690625
1/26/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.09161
1/27/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.846487
1/28/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.062531
1/29/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.087473
1/30/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.42468
1/31/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/1/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.664335
2/1/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1722
2/2/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.102601
2/3/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.720088
2/4/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.572839
2/5/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.484537
2/6/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.265289
2/7/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.264978
2/8/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.275264
2/9/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.766606
2/10/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.811324
2/11/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.135623
2/12/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.447343
2/13/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.815245
2/14/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.201387
2/15/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.134033
2/16/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.160028
2/17/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.159968
2/18/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.159937
2/19/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.082574
2/20/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.160307
2/21/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.159647
2/22/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.159804
2/23/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.160145
2/24/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.18599
2/25/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.231389
2/26/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.261023
2/27/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.291766
2/28/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.276156
2/29/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/2/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.254955
3/1/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.255232
3/2/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.256752
3/3/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.256015
3/4/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.245435
3/5/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.231945
3/6/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.232336
3/7/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.231919
3/8/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.231977
3/9/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.218316
3/10/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.208125
3/11/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.208262
3/12/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.207795
3/13/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.222301
3/14/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.232504
3/15/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.232189
3/16/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.231894
3/17/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.232175
3/18/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.232003
3/19/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.232256
3/20/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.229371
3/21/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.265089
3/22/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.315776
3/23/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.231957
3/24/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.95415
3/25/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.376408
3/26/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.376225
3/27/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.3761
3/28/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.376204
3/29/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.375677
3/30/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.337841
3/31/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/3/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.303375
4/1/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.308343
4/2/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.901694
4/3/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.467837
4/4/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.035146
4/5/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.050899
4/6/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.947732
4/7/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.968273
4/8/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.814386
4/9/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.807271
4/10/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.106368
4/11/2016 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/4/2016,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.732448
