Month,Reservoir,Water_Level
Apr-14,LAJEADO,212.05
May-14,LAJEADO,211.92
Jun-14,LAJEADO,211.94
Jul-14,LAJEADO,211.94
Aug-14,LAJEADO,212.21
Sep-14,LAJEADO,211.9
Oct-14,LAJEADO,211.76
Nov-14,LAJEADO,212.16
Dec-14,LAJEADO,211.83
Jan-15,LAJEADO,211.88
Feb-15,LAJEADO,212.02
Mar-15,LAJEADO,211.89
Apr-15,LAJEADO,212.25
May-15,LAJEADO,211.86
Jun-15,LAJEADO,211.88
Jul-15,LAJEADO,211.98
Aug-15,LAJEADO,212.03
Sep-15,LAJEADO,211.82
Oct-15,LAJEADO,211.72
Nov-15,LAJEADO,211.89
Dec-15,LAJEADO,211.5
Jan-16,LAJEADO,212.31
Feb-16,LAJEADO,211.7
Mar-16,LAJEADO,211.95
Apr-16,LAJEADO,211.69
May-16,LAJEADO,211.83
Jun-16,LAJEADO,211.83
Jul-16,LAJEADO,211.83
Aug-16,LAJEADO,211.8
Sep-16,LAJEADO,211.87
Oct-16,LAJEADO,211.73
Nov-16,LAJEADO,211.83
Dec-16,LAJEADO,211.85
Jan-17,LAJEADO,211.72
Feb-17,LAJEADO,211.81
Mar-17,LAJEADO,212.1
Apr-17,LAJEADO,212.14
May-17,LAJEADO,212.01
Jun-17,LAJEADO,211.98
Jul-17,LAJEADO,211.84
Aug-17,LAJEADO,211.86
Sep-17,LAJEADO,211.85
Oct-17,LAJEADO,211.85
Nov-17,LAJEADO,212.15
Dec-17,LAJEADO,211.86
Jan-18,LAJEADO,211.93
Feb-18,LAJEADO,212.3
Mar-18,LAJEADO,212.3
Apr-18,LAJEADO,212.09
May-18,LAJEADO,212.06
Jun-18,LAJEADO,212.03
Jul-18,LAJEADO,211.94
Aug-18,LAJEADO,211.99
Sep-18,LAJEADO,212.12
Oct-18,LAJEADO,211.74
Nov-18,LAJEADO,211.78
Dec-18,LAJEADO,211.92
Jan-19,LAJEADO,211.96
Feb-19,LAJEADO,211.91
Mar-19,LAJEADO,212.27
Apr-19,LAJEADO,211.96
May-19,LAJEADO,212.01
Jun-19,LAJEADO,211.83
Jul-19,LAJEADO,211.88
Aug-19,LAJEADO,212.03
Sep-19,LAJEADO,211.77
Oct-19,LAJEADO,212.24
Nov-19,LAJEADO,211.72
Dec-19,LAJEADO,211.66
Jan-20,LAJEADO,212.26
Feb-20,LAJEADO,211.94
Mar-20,LAJEADO,212.24
Apr-20,LAJEADO,212.27
May-20,LAJEADO,212.17
Jun-20,LAJEADO,211.89
Jul-20,LAJEADO,211.9100037
Aug-20,LAJEADO,211.8899994
Sep-20,LAJEADO,211.8600006
Oct-20,LAJEADO,212.0299988
Nov-20,LAJEADO,212.1499939
Dec-20,LAJEADO,211.7799988
Jan-21,LAJEADO,211.7200012
Feb-21,LAJEADO,212.25
Mar-21,LAJEADO,211.7700043
Apr-21,LAJEADO,212.2100067
May-21,LAJEADO,212.0099945
Jun-21,LAJEADO,211.8899994
Jul-21,LAJEADO,211.8800049
Jan-99,L. C. BARRETO,620.96
Feb-99,L. C. BARRETO,619.98
Mar-99,L. C. BARRETO,619.32
Apr-99,L. C. BARRETO,620.89
May-99,L. C. BARRETO,619.22
Jun-99,L. C. BARRETO,620.2
Jul-99,L. C. BARRETO,620.48
Aug-99,L. C. BARRETO,619.88
Sep-99,L. C. BARRETO,618.96
Oct-99,L. C. BARRETO,619.79
Nov-99,L. C. BARRETO,619.29
Dec-99,L. C. BARRETO,619.57
Jan-00,L. C. BARRETO,620.44
Feb-00,L. C. BARRETO,620.34
Mar-00,L. C. BARRETO,621.59
Apr-00,L. C. BARRETO,620.56
May-00,L. C. BARRETO,620.94
Jun-00,L. C. BARRETO,620.2
Jul-00,L. C. BARRETO,619.7
Aug-00,L. C. BARRETO,619.84
Sep-00,L. C. BARRETO,620.43
Oct-00,L. C. BARRETO,622
Nov-00,L. C. BARRETO,619
Dec-00,L. C. BARRETO,619.6
Jan-01,L. C. BARRETO,620.09
Feb-01,L. C. BARRETO,620.39
Mar-01,L. C. BARRETO,620.08
Apr-01,L. C. BARRETO,619.36
May-01,L. C. BARRETO,619.16
Jun-01,L. C. BARRETO,618.9
Jul-01,L. C. BARRETO,619.3
Aug-01,L. C. BARRETO,619.15
Sep-01,L. C. BARRETO,619.25
Oct-01,L. C. BARRETO,619.71
Nov-01,L. C. BARRETO,619.7
Dec-01,L. C. BARRETO,620.92
Jan-02,L. C. BARRETO,620.46
Feb-02,L. C. BARRETO,621.28
Mar-02,L. C. BARRETO,619.88
Apr-02,L. C. BARRETO,620.3
May-02,L. C. BARRETO,620.72
Jun-02,L. C. BARRETO,620.4
Jul-02,L. C. BARRETO,619.78
Aug-02,L. C. BARRETO,619.08
Sep-02,L. C. BARRETO,619.5
Oct-02,L. C. BARRETO,619.87
Nov-02,L. C. BARRETO,619.54
Dec-02,L. C. BARRETO,620.9
Jan-03,L. C. BARRETO,621.16
Feb-03,L. C. BARRETO,619.23
Mar-03,L. C. BARRETO,619.61
Apr-03,L. C. BARRETO,620.07
May-03,L. C. BARRETO,620.85
Jun-03,L. C. BARRETO,621.56
Jul-03,L. C. BARRETO,619.44
Aug-03,L. C. BARRETO,619.2
Sep-03,L. C. BARRETO,619.6
Oct-03,L. C. BARRETO,619.98
Nov-03,L. C. BARRETO,620.13
Dec-03,L. C. BARRETO,620.96
Jan-04,L. C. BARRETO,620.67
Feb-04,L. C. BARRETO,621.4
Mar-04,L. C. BARRETO,620.8
Apr-04,L. C. BARRETO,620.44
May-04,L. C. BARRETO,620.36
Jun-04,L. C. BARRETO,620.68
Jul-04,L. C. BARRETO,621.62
Aug-04,L. C. BARRETO,620.12
Sep-04,L. C. BARRETO,620.9
Oct-04,L. C. BARRETO,621.27
Nov-04,L. C. BARRETO,620.93
Dec-04,L. C. BARRETO,619.73
Jan-05,L. C. BARRETO,619.95
Feb-05,L. C. BARRETO,619.63
Mar-05,L. C. BARRETO,620.9
Apr-05,L. C. BARRETO,621.13
May-05,L. C. BARRETO,621.4
Jun-05,L. C. BARRETO,620.92
Jul-05,L. C. BARRETO,621.8
Aug-05,L. C. BARRETO,620.43
Sep-05,L. C. BARRETO,620.1
Oct-05,L. C. BARRETO,620.96
Nov-05,L. C. BARRETO,620.5
Dec-05,L. C. BARRETO,620.59
Jan-06,L. C. BARRETO,620.44
Feb-06,L. C. BARRETO,621.17
Mar-06,L. C. BARRETO,620.15
Apr-06,L. C. BARRETO,620.75
May-06,L. C. BARRETO,620.1
Jun-06,L. C. BARRETO,620.46
Jul-06,L. C. BARRETO,620.23
Aug-06,L. C. BARRETO,619.55
Sep-06,L. C. BARRETO,620.17
Oct-06,L. C. BARRETO,619.92
Nov-06,L. C. BARRETO,620.45
Dec-06,L. C. BARRETO,621.15
Jan-07,L. C. BARRETO,620.26
Feb-07,L. C. BARRETO,620.97
Mar-07,L. C. BARRETO,619.9
Apr-07,L. C. BARRETO,621.48
May-07,L. C. BARRETO,620.44
Jun-07,L. C. BARRETO,619.51
Jul-07,L. C. BARRETO,620.12
Aug-07,L. C. BARRETO,619.38
Sep-07,L. C. BARRETO,621.22
Oct-07,L. C. BARRETO,620.65
Nov-07,L. C. BARRETO,620.03
Dec-07,L. C. BARRETO,620.05
Jan-08,L. C. BARRETO,619.85
Feb-08,L. C. BARRETO,620.18
Mar-08,L. C. BARRETO,620.3
Apr-08,L. C. BARRETO,619.98
May-08,L. C. BARRETO,620.15
Jun-08,L. C. BARRETO,620.8
Jul-08,L. C. BARRETO,619.36
Aug-08,L. C. BARRETO,620.7
Sep-08,L. C. BARRETO,620.4
Oct-08,L. C. BARRETO,620.37
Nov-08,L. C. BARRETO,620.18
Dec-08,L. C. BARRETO,621.52
Jan-09,L. C. BARRETO,620.7
Feb-09,L. C. BARRETO,619.61
Mar-09,L. C. BARRETO,621.14
Apr-09,L. C. BARRETO,619.54
May-09,L. C. BARRETO,620.88
Jun-09,L. C. BARRETO,620.71
Jul-09,L. C. BARRETO,620.4
Aug-09,L. C. BARRETO,620.63
Sep-09,L. C. BARRETO,620.41
Oct-09,L. C. BARRETO,619.98
Nov-09,L. C. BARRETO,620.63
Dec-09,L. C. BARRETO,619.37
Jan-10,L. C. BARRETO,620.48
Feb-10,L. C. BARRETO,620.05
Mar-10,L. C. BARRETO,621.09
Apr-10,L. C. BARRETO,620.25
May-10,L. C. BARRETO,620.21
Jun-10,L. C. BARRETO,619.75
Jul-10,L. C. BARRETO,620.79
Aug-10,L. C. BARRETO,620.6
Sep-10,L. C. BARRETO,620.27
Oct-10,L. C. BARRETO,620.07
Nov-10,L. C. BARRETO,621.05
Dec-10,L. C. BARRETO,620
Jan-11,L. C. BARRETO,620.09
Feb-11,L. C. BARRETO,619.67
Mar-11,L. C. BARRETO,620.36
Apr-11,L. C. BARRETO,620.98
May-11,L. C. BARRETO,620.21
Jun-11,L. C. BARRETO,619.6
Jul-11,L. C. BARRETO,620.59
Aug-11,L. C. BARRETO,620.43
Sep-11,L. C. BARRETO,619.64
Oct-11,L. C. BARRETO,620.18
Nov-11,L. C. BARRETO,620.42
Dec-11,L. C. BARRETO,620.76
Jan-12,L. C. BARRETO,620.36
Feb-12,L. C. BARRETO,619.35
Mar-12,L. C. BARRETO,620.14
Apr-12,L. C. BARRETO,620.17
May-12,L. C. BARRETO,619.02
Jun-12,L. C. BARRETO,620.43
Jul-12,L. C. BARRETO,621.62
Aug-12,L. C. BARRETO,619.52
Sep-12,L. C. BARRETO,620.94
Oct-12,L. C. BARRETO,620.55
Nov-12,L. C. BARRETO,619.31
Dec-12,L. C. BARRETO,619.77
Jan-13,L. C. BARRETO,619.33
Feb-13,L. C. BARRETO,619.31
Mar-13,L. C. BARRETO,620.62
Apr-13,L. C. BARRETO,620.17
May-13,L. C. BARRETO,619.85
Jun-13,L. C. BARRETO,620.42
Jul-13,L. C. BARRETO,619.41
Aug-13,L. C. BARRETO,620.5
Sep-13,L. C. BARRETO,621.15
Oct-13,L. C. BARRETO,620.47
Nov-13,L. C. BARRETO,620.31
Dec-13,L. C. BARRETO,620.71
Jan-14,L. C. BARRETO,618.64
Feb-14,L. C. BARRETO,619.13
Mar-14,L. C. BARRETO,620.4
Apr-14,L. C. BARRETO,618.74
May-14,L. C. BARRETO,619.71
Jun-14,L. C. BARRETO,619.32
Jul-14,L. C. BARRETO,619.12
Aug-14,L. C. BARRETO,620.73
Sep-14,L. C. BARRETO,619.05
Oct-14,L. C. BARRETO,619.3
Nov-14,L. C. BARRETO,621.02
Dec-14,L. C. BARRETO,620.83
Jan-15,L. C. BARRETO,619.9
Feb-15,L. C. BARRETO,620.56
Mar-15,L. C. BARRETO,620.1
Apr-15,L. C. BARRETO,620.38
May-15,L. C. BARRETO,620.55
Jun-15,L. C. BARRETO,620.56
Jul-15,L. C. BARRETO,620.84
Aug-15,L. C. BARRETO,620.56
Sep-15,L. C. BARRETO,620.53
Oct-15,L. C. BARRETO,621.47
Nov-15,L. C. BARRETO,620.3
Dec-15,L. C. BARRETO,619.93
Jan-16,L. C. BARRETO,620.37
Feb-16,L. C. BARRETO,620.33
Mar-16,L. C. BARRETO,620.48
Apr-16,L. C. BARRETO,620.35
May-16,L. C. BARRETO,620.4
Jun-16,L. C. BARRETO,620.55
Jul-16,L. C. BARRETO,621.48
Aug-16,L. C. BARRETO,621.05
Sep-16,L. C. BARRETO,619.97
Oct-16,L. C. BARRETO,620.8
Nov-16,L. C. BARRETO,620.19
Dec-16,L. C. BARRETO,619.48
Jan-17,L. C. BARRETO,620.82
Feb-17,L. C. BARRETO,621.78
Mar-17,L. C. BARRETO,621.25
Apr-17,L. C. BARRETO,621.44
May-17,L. C. BARRETO,620.65
Jun-17,L. C. BARRETO,621.33
Jul-17,L. C. BARRETO,621.29
Aug-17,L. C. BARRETO,620.98
Sep-17,L. C. BARRETO,619.71
Oct-17,L. C. BARRETO,621.75
Nov-17,L. C. BARRETO,621.62
Dec-17,L. C. BARRETO,620.7
Jan-18,L. C. BARRETO,620.15
Feb-18,L. C. BARRETO,620.3
Mar-18,L. C. BARRETO,620.35
Apr-18,L. C. BARRETO,620.64
May-18,L. C. BARRETO,619.9
Jun-18,L. C. BARRETO,621.85
Jul-18,L. C. BARRETO,620.26
Aug-18,L. C. BARRETO,619.71
Sep-18,L. C. BARRETO,621.32
Oct-18,L. C. BARRETO,621
Nov-18,L. C. BARRETO,620.06
Dec-18,L. C. BARRETO,621.1
Jan-19,L. C. BARRETO,619.45
Feb-19,L. C. BARRETO,620.8
Mar-19,L. C. BARRETO,620.2
Apr-19,L. C. BARRETO,620.43
May-19,L. C. BARRETO,619.98
Jun-19,L. C. BARRETO,621.05
Jul-19,L. C. BARRETO,621.3
Aug-19,L. C. BARRETO,621.93
Sep-19,L. C. BARRETO,620.2
Oct-19,L. C. BARRETO,620.69
Nov-19,L. C. BARRETO,620.28
Dec-19,L. C. BARRETO,620.15
Jan-20,L. C. BARRETO,620.33
Feb-20,L. C. BARRETO,620.77
Mar-20,L. C. BARRETO,620.31
Apr-20,L. C. BARRETO,621.53
May-20,L. C. BARRETO,620.68
Jun-20,L. C. BARRETO,621.1
Jul-20,L. C. BARRETO,621.0499878
Aug-20,L. C. BARRETO,620.3599854
Sep-20,L. C. BARRETO,619.8099976
Oct-20,L. C. BARRETO,620.0700073
Nov-20,L. C. BARRETO,619.7299805
Dec-20,L. C. BARRETO,621.5100098
Jan-21,L. C. BARRETO,620.8900147
Feb-21,L. C. BARRETO,620.460022
Mar-21,L. C. BARRETO,620.4699707
Apr-21,L. C. BARRETO,619.789978
May-21,L. C. BARRETO,620.3599854
Jun-21,L. C. BARRETO,620.5700073
Jul-21,L. C. BARRETO,620.460022
Jan-99,JURUMIRIM,566.44
Feb-99,JURUMIRIM,566.8
Mar-99,JURUMIRIM,566.17
Apr-99,JURUMIRIM,566.17
May-99,JURUMIRIM,565.94
Jun-99,JURUMIRIM,566.1
Jul-99,JURUMIRIM,566.24
Aug-99,JURUMIRIM,565.5
Sep-99,JURUMIRIM,564.69
Oct-99,JURUMIRIM,563.48
Nov-99,JURUMIRIM,562.03
Dec-99,JURUMIRIM,561.53
Jan-00,JURUMIRIM,561.72
Feb-00,JURUMIRIM,562.51
Mar-00,JURUMIRIM,562.97
Apr-00,JURUMIRIM,562.58
May-00,JURUMIRIM,562.01
Jun-00,JURUMIRIM,561.49
Jul-00,JURUMIRIM,561.08
Aug-00,JURUMIRIM,561.11
Sep-00,JURUMIRIM,562.29
Oct-00,JURUMIRIM,562.38
Nov-00,JURUMIRIM,562.95
Dec-00,JURUMIRIM,564.02
Jan-01,JURUMIRIM,565.04
Feb-01,JURUMIRIM,566.5
Mar-01,JURUMIRIM,566.67
Apr-01,JURUMIRIM,566.32
May-01,JURUMIRIM,565.86
Jun-01,JURUMIRIM,565.78
Jul-01,JURUMIRIM,565.85
Aug-01,JURUMIRIM,565.8
Sep-01,JURUMIRIM,565.74
Oct-01,JURUMIRIM,566.45
Nov-01,JURUMIRIM,566.32
Dec-01,JURUMIRIM,566.65
Jan-02,JURUMIRIM,566.62
Feb-02,JURUMIRIM,566.68
Mar-02,JURUMIRIM,566.45
Apr-02,JURUMIRIM,565.51
May-02,JURUMIRIM,565.59
Jun-02,JURUMIRIM,565.33
Jul-02,JURUMIRIM,564.94
Aug-02,JURUMIRIM,564.54
Sep-02,JURUMIRIM,564.09
Oct-02,JURUMIRIM,563.59
Nov-02,JURUMIRIM,563.6
Dec-02,JURUMIRIM,564.03
Jan-03,JURUMIRIM,565.07
Feb-03,JURUMIRIM,566.68
Mar-03,JURUMIRIM,566.61
Apr-03,JURUMIRIM,566.54
May-03,JURUMIRIM,566.21
Jun-03,JURUMIRIM,565.92
Jul-03,JURUMIRIM,565.58
Aug-03,JURUMIRIM,564.91
Sep-03,JURUMIRIM,564.36
Oct-03,JURUMIRIM,564.08
Nov-03,JURUMIRIM,564
Dec-03,JURUMIRIM,564.11
Jan-04,JURUMIRIM,565.89
Feb-04,JURUMIRIM,566.36
Mar-04,JURUMIRIM,566.49
Apr-04,JURUMIRIM,566.46
May-04,JURUMIRIM,566.38
Jun-04,JURUMIRIM,566.88
Jul-04,JURUMIRIM,566.88
Aug-04,JURUMIRIM,566.23
Sep-04,JURUMIRIM,565.11
Oct-04,JURUMIRIM,564.68
Nov-04,JURUMIRIM,564.48
Dec-04,JURUMIRIM,564.84
Jan-05,JURUMIRIM,566.39
Feb-05,JURUMIRIM,566.36
Mar-05,JURUMIRIM,566.39
Apr-05,JURUMIRIM,565.98
May-05,JURUMIRIM,565.98
Jun-05,JURUMIRIM,565.86
Jul-05,JURUMIRIM,565.44
Aug-05,JURUMIRIM,564.67
Sep-05,JURUMIRIM,564.19
Oct-05,JURUMIRIM,564.45
Nov-05,JURUMIRIM,564.98
Dec-05,JURUMIRIM,565.64
Jan-06,JURUMIRIM,566.44
Feb-06,JURUMIRIM,566.91
Mar-06,JURUMIRIM,566.89
Apr-06,JURUMIRIM,566.75
May-06,JURUMIRIM,566.34
Jun-06,JURUMIRIM,565.84
Jul-06,JURUMIRIM,565.11
Aug-06,JURUMIRIM,563.65
Sep-06,JURUMIRIM,563.07
Oct-06,JURUMIRIM,562.85
Nov-06,JURUMIRIM,562.43
Dec-06,JURUMIRIM,563.21
Jan-07,JURUMIRIM,565.9
Feb-07,JURUMIRIM,566.71
Mar-07,JURUMIRIM,566.63
Apr-07,JURUMIRIM,566.31
May-07,JURUMIRIM,566.11
Jun-07,JURUMIRIM,565.82
Jul-07,JURUMIRIM,566.04
Aug-07,JURUMIRIM,565.83
Sep-07,JURUMIRIM,565.32
Oct-07,JURUMIRIM,564.28
Nov-07,JURUMIRIM,563.44
Dec-07,JURUMIRIM,563.87
Jan-08,JURUMIRIM,564.79
Feb-08,JURUMIRIM,566.11
Mar-08,JURUMIRIM,566.58
Apr-08,JURUMIRIM,567
May-08,JURUMIRIM,567.02
Jun-08,JURUMIRIM,566.79
Jul-08,JURUMIRIM,566.26
Aug-08,JURUMIRIM,566
Sep-08,JURUMIRIM,565.54
Oct-08,JURUMIRIM,565.55
Nov-08,JURUMIRIM,565.06
Dec-08,JURUMIRIM,564.45
Jan-09,JURUMIRIM,564.89
Feb-09,JURUMIRIM,566.02
Mar-09,JURUMIRIM,566.41
Apr-09,JURUMIRIM,566.17
May-09,JURUMIRIM,565.95
Jun-09,JURUMIRIM,565.7
Jul-09,JURUMIRIM,567.01
Aug-09,JURUMIRIM,567.25
Sep-09,JURUMIRIM,567.29
Oct-09,JURUMIRIM,567.08
Nov-09,JURUMIRIM,566.41
Dec-09,JURUMIRIM,566.27
Jan-10,JURUMIRIM,566.69
Feb-10,JURUMIRIM,566.6
Mar-10,JURUMIRIM,567.37
Apr-10,JURUMIRIM,567.49
May-10,JURUMIRIM,566.86
Jun-10,JURUMIRIM,566.71
Jul-10,JURUMIRIM,566.73
Aug-10,JURUMIRIM,566.46
Sep-10,JURUMIRIM,565.98
Oct-10,JURUMIRIM,565.22
Nov-10,JURUMIRIM,564.08
Dec-10,JURUMIRIM,564.54
Jan-11,JURUMIRIM,565.83
Feb-11,JURUMIRIM,566.39
Mar-11,JURUMIRIM,567.03
Apr-11,JURUMIRIM,567.22
May-11,JURUMIRIM,566.84
Jun-11,JURUMIRIM,566.53
Jul-11,JURUMIRIM,566.08
Aug-11,JURUMIRIM,565.82
Sep-11,JURUMIRIM,565.21
Oct-11,JURUMIRIM,566.02
Nov-11,JURUMIRIM,565.95
Dec-11,JURUMIRIM,565.52
Jan-12,JURUMIRIM,566.46
Feb-12,JURUMIRIM,566.56
Mar-12,JURUMIRIM,566.42
Apr-12,JURUMIRIM,565.83
May-12,JURUMIRIM,564.86
Jun-12,JURUMIRIM,566.26
Jul-12,JURUMIRIM,566.21
Aug-12,JURUMIRIM,565.61
Sep-12,JURUMIRIM,564.45
Oct-12,JURUMIRIM,563.47
Nov-12,JURUMIRIM,562.67
Dec-12,JURUMIRIM,562.49
Jan-13,JURUMIRIM,563.13
Feb-13,JURUMIRIM,563.88
Mar-13,JURUMIRIM,565.15
Apr-13,JURUMIRIM,566.13
May-13,JURUMIRIM,565.92
Jun-13,JURUMIRIM,566.68
Jul-13,JURUMIRIM,567.38
Aug-13,JURUMIRIM,566.95
Sep-13,JURUMIRIM,566.72
Oct-13,JURUMIRIM,566.64
Nov-13,JURUMIRIM,566.09
Dec-13,JURUMIRIM,565.69
Jan-14,JURUMIRIM,565.3
Feb-14,JURUMIRIM,564.5
Mar-14,JURUMIRIM,564.06
Apr-14,JURUMIRIM,563.82
May-14,JURUMIRIM,563.39
Jun-14,JURUMIRIM,563.57
Jul-14,JURUMIRIM,563.21
Aug-14,JURUMIRIM,562.76
Sep-14,JURUMIRIM,562.03
Oct-14,JURUMIRIM,561.37
Nov-14,JURUMIRIM,561.18
Dec-14,JURUMIRIM,561.69
Jan-15,JURUMIRIM,561.71
Feb-15,JURUMIRIM,562.82
Mar-15,JURUMIRIM,564.19
Apr-15,JURUMIRIM,564.23
May-15,JURUMIRIM,564.22
Jun-15,JURUMIRIM,563.96
Jul-15,JURUMIRIM,564.37
Aug-15,JURUMIRIM,564.03
Sep-15,JURUMIRIM,564.98
Oct-15,JURUMIRIM,565.65
Nov-15,JURUMIRIM,567.03
Dec-15,JURUMIRIM,566.85
Jan-16,JURUMIRIM,566.95
Feb-16,JURUMIRIM,566.87
Mar-16,JURUMIRIM,567.54
Apr-16,JURUMIRIM,567.15
May-16,JURUMIRIM,567.09
Jun-16,JURUMIRIM,567
Jul-16,JURUMIRIM,566.53
Aug-16,JURUMIRIM,566.46
Sep-16,JURUMIRIM,566.16
Oct-16,JURUMIRIM,566.12
Nov-16,JURUMIRIM,565.8
Dec-16,JURUMIRIM,565.07
Jan-17,JURUMIRIM,565.76
Feb-17,JURUMIRIM,566.3
Mar-17,JURUMIRIM,565.79
Apr-17,JURUMIRIM,565.55
May-17,JURUMIRIM,566.7
Jun-17,JURUMIRIM,567.11
Jul-17,JURUMIRIM,566.75
Aug-17,JURUMIRIM,566.07
Sep-17,JURUMIRIM,565.45
Oct-17,JURUMIRIM,564.2
Nov-17,JURUMIRIM,564.13
Dec-17,JURUMIRIM,563.76
Jan-18,JURUMIRIM,565.67
Feb-18,JURUMIRIM,566.33
Mar-18,JURUMIRIM,566.412
Apr-18,JURUMIRIM,566.456
May-18,JURUMIRIM,565.894
Jun-18,JURUMIRIM,565.438
Jul-18,JURUMIRIM,564.09
Aug-18,JURUMIRIM,562.846
Sep-18,JURUMIRIM,561.918
Oct-18,JURUMIRIM,561.648
Nov-18,JURUMIRIM,561.414
Dec-18,JURUMIRIM,561.348
Jan-19,JURUMIRIM,561.144
Feb-19,JURUMIRIM,561
Mar-19,JURUMIRIM,561.66
Apr-19,JURUMIRIM,561.894
May-19,JURUMIRIM,562.092
Jun-19,JURUMIRIM,563.074
Jul-19,JURUMIRIM,563.634
Aug-19,JURUMIRIM,563.662
Sep-19,JURUMIRIM,562.99
Oct-19,JURUMIRIM,561.45
Nov-19,JURUMIRIM,561.574
Dec-19,JURUMIRIM,562.496
Jan-20,JURUMIRIM,562.922
Feb-20,JURUMIRIM,563.874
Mar-20,JURUMIRIM,564.106
Apr-20,JURUMIRIM,563.854
May-20,JURUMIRIM,563.484
Jun-20,JURUMIRIM,563.236
Jul-20,JURUMIRIM,563.0859985
Aug-20,JURUMIRIM,562.9920044
Sep-20,JURUMIRIM,562.617981
Oct-20,JURUMIRIM,562.1900024
Nov-20,JURUMIRIM,561.2420044
Dec-20,JURUMIRIM,561.1259766
Jan-21,JURUMIRIM,561.9879761
Feb-21,JURUMIRIM,562.2579956
Mar-21,JURUMIRIM,562.7520142
Apr-21,JURUMIRIM,562.8439941
May-21,JURUMIRIM,562.6939697
Jun-21,JURUMIRIM,562.5419922
Jul-21,JURUMIRIM,562.3499756
Jan-99,JUPIA,279.42
Feb-99,JUPIA,279.58
Mar-99,JUPIA,279.61
Apr-99,JUPIA,279.58
May-99,JUPIA,279.66
Jun-99,JUPIA,279.63
Jul-99,JUPIA,279.63
Aug-99,JUPIA,279.6
Sep-99,JUPIA,279.75
Oct-99,JUPIA,279.61
Nov-99,JUPIA,279.57
Dec-99,JUPIA,279.5
Jan-00,JUPIA,279.5
Feb-00,JUPIA,279.4
Mar-00,JUPIA,279.44
Apr-00,JUPIA,279.72
May-00,JUPIA,279.81
Jun-00,JUPIA,279.8
Jul-00,JUPIA,279.7
Aug-00,JUPIA,279.81
Sep-00,JUPIA,279.81
Oct-00,JUPIA,279.53
Nov-00,JUPIA,279.41
Dec-00,JUPIA,279.54
Jan-01,JUPIA,279.64
Feb-01,JUPIA,279.69
Mar-01,JUPIA,279.69
Apr-01,JUPIA,279.65
May-01,JUPIA,279.64
Jun-01,JUPIA,279.6
Jul-01,JUPIA,279.65
Aug-01,JUPIA,279.69
Sep-01,JUPIA,279.61
Oct-01,JUPIA,279.58
Nov-01,JUPIA,279.56
Dec-01,JUPIA,279.6
Jan-02,JUPIA,279.75
Feb-02,JUPIA,279.77
Mar-02,JUPIA,279.52
Apr-02,JUPIA,279.65
May-02,JUPIA,279.81
Jun-02,JUPIA,279.8
Jul-02,JUPIA,279.82
Aug-02,JUPIA,279.72
Sep-02,JUPIA,279.71
Oct-02,JUPIA,279.68
Nov-02,JUPIA,279.81
Dec-02,JUPIA,279.58
Jan-03,JUPIA,279.77
Feb-03,JUPIA,279.61
Mar-03,JUPIA,279.66
Apr-03,JUPIA,279.83
May-03,JUPIA,279.77
Jun-03,JUPIA,279.71
Jul-03,JUPIA,279.69
Aug-03,JUPIA,279.8
Sep-03,JUPIA,279.72
Oct-03,JUPIA,279.76
Nov-03,JUPIA,279.6
Dec-03,JUPIA,279.84
Jan-04,JUPIA,279.78
Feb-04,JUPIA,279.71
Mar-04,JUPIA,279.87
Apr-04,JUPIA,279.97
May-04,JUPIA,279.73
Jun-04,JUPIA,279.7
Jul-04,JUPIA,279.87
Aug-04,JUPIA,279.97
Sep-04,JUPIA,279.73
Oct-04,JUPIA,279.89
Nov-04,JUPIA,279.82
Dec-04,JUPIA,279.75
Jan-05,JUPIA,279.62
Feb-05,JUPIA,279.62
Mar-05,JUPIA,279.79
Apr-05,JUPIA,279.78
May-05,JUPIA,279.53
Jun-05,JUPIA,279.77
Jul-05,JUPIA,279.62
Aug-05,JUPIA,279.82
Sep-05,JUPIA,279.81
Oct-05,JUPIA,279.72
Nov-05,JUPIA,279.85
Dec-05,JUPIA,279.84
Jan-06,JUPIA,279.65
Feb-06,JUPIA,279.79
Mar-06,JUPIA,279.71
Apr-06,JUPIA,279.91
May-06,JUPIA,278.93
Jun-06,JUPIA,279.91
Jul-06,JUPIA,279.83
Aug-06,JUPIA,279.86
Sep-06,JUPIA,279.79
Oct-06,JUPIA,279.78
Nov-06,JUPIA,279.71
Dec-06,JUPIA,279.73
Jan-07,JUPIA,279.75
Feb-07,JUPIA,279.75
Mar-07,JUPIA,279.92
Apr-07,JUPIA,279.68
May-07,JUPIA,279.78
Jun-07,JUPIA,279.8
Jul-07,JUPIA,279.74
Aug-07,JUPIA,279.69
Sep-07,JUPIA,279.72
Oct-07,JUPIA,279.68
Nov-07,JUPIA,279.7
Dec-07,JUPIA,279.67
Jan-08,JUPIA,279.68
Feb-08,JUPIA,279.82
Mar-08,JUPIA,279.73
Apr-08,JUPIA,279.66
May-08,JUPIA,279.73
Jun-08,JUPIA,279.73
Jul-08,JUPIA,279.79
Aug-08,JUPIA,279.72
Sep-08,JUPIA,279.83
Oct-08,JUPIA,279.7
Nov-08,JUPIA,279.78
Dec-08,JUPIA,279.76
Jan-09,JUPIA,279.74
Feb-09,JUPIA,279.7
Mar-09,JUPIA,279.63
Apr-09,JUPIA,279.67
