Date,Max_Demand
2/2/13,41799.41
2/3/13,39298.15
2/4/13,43157.61
2/5/13,42761.7
2/6/13,42862.05
2/7/13,42259.44
2/8/13,42907.84
2/9/13,40563.87
2/10/13,38260.07
2/11/13,39918.47
2/12/13,41606.27
2/13/13,44584.74
2/14/13,46946.27
2/15/13,47712.45
2/16/13,44209
2/17/13,41529.66
2/18/13,48549.12
2/19/13,47749.03
2/20/13,47779.11
2/21/13,47995.26
2/22/13,47904.09
2/23/13,43801.3
2/24/13,41529.83
2/25/13,46948.53
2/26/13,48076.16
2/27/13,46250.4
2/28/13,45095.18
3/1/13,43940.19
3/2/13,43400.29
3/3/13,40641.38
3/4/13,47065.61
3/5/13,48096.95
3/6/13,47619.8
3/7/13,47527.78
3/8/13,48099.36
3/9/13,44232.36
3/10/13,42142.13
3/11/13,46567.32
3/12/13,47962.31
3/13/13,47193.77
3/14/13,44814.99
3/15/13,45445.9
3/16/13,44283.82
3/17/13,40177.24
3/18/13,42848.02
3/19/13,42627.21
3/20/13,43670.8
3/21/13,44282.38
3/22/13,44344.46
3/23/13,43628.28
3/24/13,39736.31
3/25/13,44816.03
3/26/13,44475
3/27/13,43895.76
3/28/13,42898.75
3/29/13,38756.01
3/30/13,41003.07
3/31/13,39108.32
4/1/13,44338.76
4/2/13,44741.09
4/3/13,44729.52
4/4/13,44874.5
4/5/13,43855.06
4/6/13,44056.02
4/7/13,40184.98
4/8/13,43123.53
4/9/13,43070.2
4/10/13,43435.04
4/11/13,43979.08
4/12/13,44732.5
4/13/13,43248.69
4/14/13,38926.29
4/15/13,42637.94
4/16/13,42726.73
4/17/13,42807.69
4/18/13,43246.86
4/19/13,43191.69
4/20/13,42506.73
4/21/13,39088.54
4/22/13,42613.52
4/23/13,42745.8
4/24/13,43332.8
4/25/13,43650.79
4/26/13,43080.95
4/27/13,43004.85
4/28/13,39562.66
4/29/13,43525.88
4/30/13,44274.55
5/1/13,41284.23
5/2/13,44399.64
5/3/13,44437.7
5/4/13,43857.11
5/5/13,41213.12
5/6/13,42835.16
5/7/13,42945.91
5/8/13,42964.52
5/9/13,43361.73
5/10/13,43040.9
5/11/13,42688.68
5/12/13,39174.32
5/13/13,43769.72
5/14/13,44247.24
5/15/13,44713.99
5/16/13,44292.78
5/17/13,42299.02
5/18/13,41823.5
5/19/13,39314.39
5/20/13,42990.02
5/21/13,43498.26
5/22/13,43279.76
5/23/13,42914.46
5/24/13,41999.29
5/25/13,42175.19
5/26/13,38780
5/27/13,41969.64
5/28/13,43500.19
5/29/13,43804.49
5/30/13,41551.5
5/31/13,41859.39
6/1/13,41891.3
6/2/13,39451.81
6/3/13,42826.21
6/4/13,42707.23
6/5/13,42590.34
6/6/13,43052.58
6/7/13,42615.4
6/8/13,42467.07
6/9/13,39578.73
6/10/13,43041.67
6/11/13,43076.07
6/12/13,43264.66
6/13/13,43029.93
6/14/13,43077.46
6/15/13,42645.3
6/16/13,39599.85
6/17/13,44188.07
6/18/13,44328.73
6/19/13,44703.28
6/20/13,43706.55
6/21/13,42807.46
6/22/13,43709.29
6/23/13,38971.88
6/24/13,42595.3
6/25/13,43293.54
6/26/13,44842.75
6/27/13,45610
6/28/13,44068.79
6/29/13,43407.54
6/30/13,39261.87
7/1/13,42690.8
7/2/13,42728.05
7/3/13,43163.71
7/4/13,43183.89
7/5/13,42863.43
7/6/13,42508.39
7/7/13,39230.34
7/8/13,41526.94
7/9/13,40634.11
7/10/13,42614.55
7/11/13,42686.19
7/12/13,42644.55
7/13/13,42751.13
7/14/13,39238.49
7/15/13,42939.08
7/16/13,43040.12
7/17/13,43720.49
7/18/13,43591.98
7/19/13,42697.27
7/20/13,43169.45
7/21/13,40253.16
7/22/13,43644.96
7/23/13,42427.98
7/24/13,41861.62
7/25/13,42286.05
7/26/13,41855.57
7/27/13,42102.48
7/28/13,39138.31
7/29/13,42780.62
7/30/13,43660.34
7/31/13,43719.24
8/1/13,44033.19
8/2/13,43763.16
8/3/13,42514.33
8/4/13,39892.26
8/5/13,43069.57
8/6/13,42762.35
8/7/13,44026.72
8/8/13,44492.22
8/9/13,44950.94
8/10/13,42546.29
8/11/13,38655.82
8/12/13,43867.07
8/13/13,44718.02
8/14/13,42874.17
8/15/13,43799.84
8/16/13,43190.85
8/17/13,43167.63
8/18/13,39632.45
8/19/13,43563.23
8/20/13,44429.87
8/21/13,43818.47
8/22/13,44286.03
8/23/13,44404.21
8/24/13,43918.45
8/25/13,40561.83
8/26/13,43313.2
8/27/13,43039.84
8/28/13,43056.14
8/29/13,43047.58
8/30/13,43331.39
8/31/13,43728.47
9/1/13,40818.4
9/2/13,44540.32
9/3/13,44459.28
9/4/13,43476.52
9/5/13,43557.16
9/6/13,43126.59
9/7/13,41605.17
9/8/13,40291.64
9/9/13,44066.73
9/10/13,44266.34
9/11/13,44696.9
9/12/13,44610.21
9/13/13,44642.92
9/14/13,44261.71
9/15/13,41040.06
9/16/13,45581.04
9/17/13,45433.86
9/18/13,45318.91
9/19/13,45240.8
9/20/13,45000.43
9/21/13,45028.34
9/22/13,41548.7
9/23/13,45048.74
9/24/13,43693.85
9/25/13,43273.58
9/26/13,43863.47
9/27/13,43983.25
9/28/13,43568.25
9/29/13,39842.95
9/30/13,45368.98
10/1/13,45879.73
10/2/13,45271.2
10/3/13,45403.14
10/4/13,44474.27
10/5/13,43445.61
10/6/13,39481.77
10/7/13,41915.62
10/8/13,42937.82
10/9/13,43663.31
10/10/13,44470.52
10/11/13,42969.4
10/12/13,40183.59
10/13/13,39859.91
10/14/13,45175.02
10/15/13,45030.97
10/16/13,44532.33
10/17/13,44323.64
10/18/13,44149.88
10/19/13,42918.7
10/20/13,39234.18
10/21/13,45360.05
10/22/13,45232.2
10/23/13,46103.91
10/24/13,46784.18
10/25/13,45575.24
10/26/13,42821.46
10/27/13,39339.68
10/28/13,43163.48
10/29/13,42904.09
10/30/13,42960.45
10/31/13,43133.28
11/1/13,42562.38
11/2/13,40566.51
11/3/13,39449.99
11/4/13,43640.91
11/5/13,42924.01
11/6/13,42359.51
11/7/13,42736.39
11/8/13,42229.63
11/9/13,41736.04
11/10/13,39756.32
11/11/13,46927.25
11/12/13,47836.93
11/13/13,45019.15
11/14/13,44211.46
11/15/13,41853.39
11/16/13,41290.9
11/17/13,38305.64
11/18/13,43577.97
11/19/13,45691.46
11/20/13,44234.87
11/21/13,47511.46
11/22/13,45111.93
11/23/13,41597.65
11/24/13,38731.43
11/25/13,42533.91
11/26/13,42570.94
11/27/13,43613.74
11/28/13,45229.62
11/29/13,46522.2
11/30/13,41591.48
12/1/13,38664.26
12/2/13,45149
12/3/13,46666.54
12/4/13,47484.34
12/5/13,48941.29
12/6/13,44948.91
12/7/13,42013.14
12/8/13,39522.03
12/9/13,46420.74
12/10/13,46402.83
12/11/13,44552.32
12/12/13,43655.39
12/13/13,42254.86
12/14/13,41160.06
12/15/13,38926.02
12/16/13,43522.57
12/17/13,42617.68
12/18/13,43456.22
12/19/13,42810.12
12/20/13,42176.78
12/21/13,40671.67
12/22/13,37907.48
12/23/13,40155.87
12/24/13,39080.65
12/25/13,36773.65
12/26/13,42112.59
12/27/13,41706.34
12/28/13,41448.92
12/29/13,39719.49
12/30/13,40949.79
12/31/13,40493.51
1/1/14,38006.24
1/2/14,43795.42
1/3/14,44475.45
1/4/14,42371.03
1/5/14,40833.89
1/6/14,46540.06
1/7/14,46640.04
1/8/14,48166.33
1/9/14,48421.12
1/10/14,48418.63
1/11/14,44344.08
1/12/14,41317.56
1/13/14,48103.64
1/14/14,48736.45
1/15/14,48849.23
1/16/14,47884.6
1/17/14,47206.84
1/18/14,42588.77
1/19/14,40278.43
1/20/14,45479.57
1/21/14,48019.74
1/22/14,48353.25
1/23/14,48954.67
1/24/14,49138.2
1/25/14,44940.38
1/26/14,42185.21
1/27/14,49226.81
1/28/14,49673.52
1/29/14,49883.11
1/30/14,50014.4
1/31/14,49396.2
2/2/14,43797.39
2/3/14,50853.56
2/4/14,50621.64
2/5/14,51186.68
2/6/14,51260.54
2/7/14,51059.44
2/8/14,45415.35
2/9/14,43653.16
2/10/14,50824.27
2/11/14,50963.26
2/12/14,50171.38
2/13/14,50266.77
2/14/14,49708.57
2/15/14,43274.93
2/16/14,40921.62
2/17/14,45686.11
2/18/14,45341.98
2/19/14,45591.17
2/20/14,46701.62
2/21/14,47781.09
2/22/14,44385.99
2/23/14,42156.3
2/24/14,47521.34
2/25/14,47799.49
2/26/14,49510.97
2/27/14,49812.27
2/28/14,47384.16
3/1/14,43490.25
3/2/14,40211.77
3/3/14,41920.78
3/4/14,43170.36
3/5/14,45186.55
3/6/14,46545.5
3/7/14,46031.27
3/8/14,43825.69
3/9/14,40731.59
3/10/14,47310.71
3/11/14,48001.63
3/12/14,47387.52
3/13/14,47577.19
3/14/14,48913.39
3/15/14,46229.44
3/16/14,43262.74
3/17/14,49523.82
3/18/14,49240.98
3/19/14,49157.87
3/20/14,49555.78
3/21/14,49428.44
3/22/14,45640.18
3/23/14,40441.82
3/24/14,44331.16
3/25/14,45509.56
3/26/14,46245.9
3/27/14,46318.6
3/28/14,46419.98
3/29/14,45366.18
3/30/14,41452.74
3/31/14,46510.62
4/1/14,47260.88
4/2/14,47257.3
4/3/14,46502.7
4/4/14,45705.09
4/5/14,44251.59
4/6/14,41635.14
4/7/14,46204.53
4/8/14,46568.39
4/9/14,47617.56
4/10/14,46624.06
4/11/14,46809.38
4/12/14,45719.55
4/13/14,42341.59
4/14/14,44486.62
4/15/14,44502.21
4/16/14,44920.71
4/17/14,44967.82
4/18/14,40057.93
4/19/14,42867.91
4/20/14,38832.81
4/21/14,41261.9
4/22/14,45525.98
4/23/14,45471.42
4/24/14,44574.16
4/25/14,44055.5
4/26/14,42883.04
4/27/14,40291.41
4/28/14,43420.59
4/29/14,44008.7
4/30/14,43782.99
5/1/14,41291.84
5/2/14,43701.9
5/3/14,43390.56
5/4/14,41310.24
5/5/14,45146.14
5/6/14,45225.05
5/7/14,45212.51
5/8/14,45022.93
5/9/14,43869.71
5/10/14,42395.09
5/11/14,38313.43
5/12/14,43422.69
5/13/14,43774.45
5/14/14,44023.46
5/15/14,44900.6
5/16/14,44920.46
5/17/14,43888.17
5/18/14,40019.65
5/19/14,44092.93
5/20/14,44298.11
5/21/14,45151.89
5/22/14,45574.84
5/23/14,45352.78
5/24/14,43220.66
5/25/14,39905.2
5/26/14,44244.13
5/27/14,43868.37
5/28/14,43345.92
5/29/14,43800.71
5/30/14,42916.34
5/31/14,42777.87
6/1/14,39773.26
6/2/14,43365.7
6/3/14,43709.16
6/4/14,43976.23
6/5/14,44715.67
6/6/14,44911.06
6/7/14,43452.7
6/8/14,40173.97
6/9/14,44422.4
6/10/14,43855.2
6/11/14,44083.16
6/12/14,39264.85
6/13/14,44296.71
6/14/14,43743.17
6/15/14,39961.23
6/16/14,43437.71
6/17/14,39498.73
6/18/14,44146.363
6/19/14,40940.98
6/20/14,41905.355
6/21/14,42273.723
6/22/14,39498.074
6/23/14,38040.914
6/24/14,43411.797
6/25/14,43741.98
6/26/14,44436.898
6/27/14,44613.586
6/28/14,40112.086
6/29/14,39228.969
6/30/14,42944.422
7/1/14,43556.262
7/2/14,44789.867
7/3/14,45118.746
7/4/14,39213.699
7/5/14,42798.4
7/6/14,40212.188
7/7/14,43906.836
7/8/14,39485.039
7/9/14,41525.33
7/10/14,43684.777
7/11/14,43165.34
7/12/14,40989.23
7/13/14,38656.055
7/14/14,42919.113
7/15/14,43545.668
7/16/14,43922.33
7/17/14,44151.215
7/18/14,43950.188
7/19/14,42658.695
7/20/14,39263.242
7/21/14,43252.934
7/22/14,44012.051
7/23/14,44404.012
7/24/14,44308.699
7/25/14,43621.914
7/26/14,41945.641
7/27/14,38444.285
7/28/14,42817.578
7/29/14,42933.312
7/30/14,43338.828
7/31/14,43257.539
8/1/14,43036.375
8/2/14,42352.93
8/3/14,39595.809
8/4/14,43624.145
8/5/14,43029.188
8/6/14,43396.508
8/7/14,43772.02
8/8/14,43073.23
8/9/14,41904.656
8/10/14,39166.074
8/11/14,43482.242
8/12/14,44819.664
8/13/14,43997.215
8/14/14,42730.953
8/15/14,42732.33
8/16/14,42079.035
8/17/14,39038.473
8/18/14,43205.336
8/19/14,43682.148
8/20/14,44156.51
8/21/14,44233.852
8/22/14,44256.883
8/23/14,43171.359
8/24/14,40175.52
8/25/14,45011.625
8/26/14,45101.4
8/27/14,43674.574
8/28/14,43324.328
8/29/14,43062.605
8/30/14,41958.711
8/31/14,39247.637
9/1/14,43862.18
9/2/14,44748.969
9/3/14,44989.48
9/4/14,43407.008
9/5/14,42905.84
9/6/14,42031.492
9/7/14,38830.094
9/8/14,43237.168
9/9/14,44369.715
9/10/14,45512.406
9/11/14,45401.938
9/12/14,44631.938
9/13/14,43458.363
9/14/14,40062.461
9/15/14,44677.121
9/16/14,44555.371
9/17/14,44353.969
9/18/14,45069.793
9/19/14,43944.477
9/20/14,43468.766
9/21/14,39860.879
9/22/14,42353.551
9/23/14,43456.492
9/24/14,44754.965
9/25/14,44808.672
9/26/14,44003.73
9/27/14,42532.008
9/28/14,39893.535
9/29/14,45089.469
9/30/14,45013.141
10/1/14,45631.859
10/2/14,43133.82
10/3/14,42482.035
10/4/14,41445.91
10/5/14,37321.51
10/6/14,42874.617
10/7/14,43566.23
10/8/14,44236.992
10/9/14,44982.29
10/10/14,46004.242
10/11/14,43681.156
10/12/14,39973.539
10/13/14,47657.996
10/14/14,47945.38
10/15/14,47615.574
10/16/14,48202.512
10/17/14,49026.238
10/18/14,43593.258
10/19/14,40257.566
10/20/14,43789.26
10/21/14,42807.29
10/22/14,42941.22
10/23/14,43403.47
10/24/14,44830.04
10/25/14,40866.57
10/26/14,37287.33
10/27/14,42179.18
10/28/14,42159.14
10/29/14,43677.83
10/30/14,45790
10/31/14,45820.29
11/1/14,41577.71
11/2/14,38542.29
11/3/14,45758.47
11/4/14,45960.547
11/5/14,46076.039
11/6/14,45681.613
11/7/14,46559.57
11/8/14,41859.711
11/9/14,38366.42
11/10/14,43630.082
11/11/14,44452.422
11/12/14,44497.633
11/13/14,45430.344
11/14/14,41861.727
11/15/14,37351.609
11/16/14,36230.824
11/17/14,41130.531
11/18/14,42611.07
11/19/14,43865.031
11/20/14,40692.324
11/21/14,44624.438
11/22/14,41400.684
11/23/14,38556.172
11/24/14,44156.723
11/25/14,44995.434
11/26/14,45037.453
11/27/14,44336.348
11/28/14,43189.359
11/29/14,39942.863
11/30/14,37318.391
12/1/14,43973.273
12/2/14,44521.102
12/3/14,45728.973
12/4/14,45557.09
12/5/14,42180.898
12/6/14,39642.105
12/7/14,37831.133
12/8/14,42684.797
12/9/14,44999.336
12/10/14,44781.395
12/11/14,45245.492
12/12/14,45434.12
12/13/14,40862.68
12/14/14,37825.621
12/15/14,41585.473
12/16/14,42751.934
12/17/14,43603.195
12/18/14,45078.38
12/19/14,43639.027
12/20/14,41429.883
12/21/14,39616.145
12/22/14,43131.965
12/23/14,40400.96
12/24/14,38957.23
12/25/14,36132.078
12/26/14,40924.145
12/27/14,41365.516
12/28/14,40105.543
12/29/14,43192.316
12/30/14,42750.57
12/31/14,40550.211
1/1/15,37755.883
1/2/15,41572.973
1/3/15,40652.902
1/4/15,39580.176
1/5/15,45550.281
1/6/15,46026.695
1/7/15,47917.676
1/8/15,48446.26
1/9/15,49134.04
1/10/15,44954.8
1/11/15,43141.43
1/12/15,50988.75
1/13/15,51294.54
1/14/15,51266.324
1/15/15,51193.57
1/16/15,51113.27
1/17/15,45493.73
1/18/15,44207.039
1/19/15,51595.355
1/20/15,51073.359
1/21/15,51893.961
1/22/15,49512.12
1/23/15,47657.48
1/24/15,42713.781
1/25/15,40861.23
1/26/15,47904.38
1/27/15,48617.461
1/28/15,48660.828
1/29/15,48957.695
1/30/15,49278.578
1/31/15,43267.93
2/1/15,41067.324
2/2/15,47213.109
2/3/15,48827.023
2/4/15,46794.29
2/5/15,45016.598
2/6/15,44392.66
2/7/15,41724.68
2/8/15,38696.793
2/9/15,45655.527
2/10/15,47103.516
2/11/15,48036.926
2/12/15,49706.191
2/13/15,48892.168
2/14/15,42702.539
2/15/15,38383.656
2/16/15,40182.719
2/17/15,40920.23
2/18/15,44079.656
2/19/15,46292.715
2/20/15,46195.922
2/21/15,44043.301
2/22/15,42085.645
2/23/15,48628.477
2/24/15,48975.879
2/25/15,48676.008
2/26/15,48999.008
2/27/15,48672.191
2/28/15,43106.406
3/1/15,40002.996
3/2/15,46252.32
3/3/15,47222.277
3/4/15,47642.531
3/5/15,48338.141
3/6/15,48052.559
3/7/15,43041.684
3/8/15,40303.672
3/9/15,44877.852
3/10/15,45200.97
3/11/15,46541.23
3/12/15,45853.223
3/13/15,46409.336
3/14/15,43343.45
3/15/15,40145.172
3/16/15,46851.746
3/17/15,45098.777
3/18/15,45291.023
3/19/15,44889.43
3/20/15,45049.02
3/21/15,42728.832
3/22/15,39042.434
3/23/15,42841
3/24/15,44021.965
3/25/15,44749.461
3/26/15,45848.441
3/27/15,45933.81
3/28/15,44029.605
3/29/15,40468.457
3/30/15,45326.344
3/31/15,46775.141
4/1/15,45364.836
4/2/15,43628.781
4/3/15,37905.656
4/4/15,41489.121
4/5/15,39635.441
4/6/15,44732.055
4/7/15,42929.22
4/8/15,43469.551
4/9/15,43825.422
4/10/15,43891.203
4/11/15,42855.875
4/12/15,39698.438
4/13/15,43620.33
4/14/15,44540.766
4/15/15,45236.996
4/16/15,44569.84
4/17/15,44550.086
4/18/15,43507.871
4/19/15,40225.273
4/20/15,43719.254
4/21/15,41729.363
4/22/15,43872.832
4/23/15,42953.84
4/24/15,43582.863
4/25/15,41243.14
4/26/15,38297.473
4/27/15,42200.141
4/28/15,43385.371
4/29/15,42686.059
4/30/15,40950.305
5/1/15,38164.672
5/2/15,39600.5
5/3/15,38618.676
5/4/15,43531.12
5/5/15,43143.73
5/6/15,41936.359
5/7/15,41603.59
5/8/15,40500.398
5/9/15,40003.102
5/10/15,36032.13
5/11/15,42349.52
5/12/15,42953.336
5/13/15,42102.258
5/14/15,41885.711
5/15/15,41370.43
5/16/15,40288.207
5/17/15,37828.973
5/18/15,41473.95
5/19/15,41832.332
5/20/15,42241.875
5/21/15,42474.684
5/22/15,41936.703
5/23/15,41104.926
5/24/15,38379.82
5/25/15,42700.902
5/26/15,43337.574
5/27/15,43577.738
5/28/15,42987.422
5/29/15,41998.797
5/30/15,40609.945
5/31/15,37875.32
6/1/15,41560.29
6/2/15,41789.473
6/3/15,41722.88
6/4/15,38830.051
6/5/15,40334.617
6/6/15,40712.016
6/7/15,37632.684
6/8/15,41233.984
6/9/15,41964.988
6/10/15,42517.539
6/11/15,43144.258
6/12/15,42415.113
6/13/15,41386.695
6/14/15,38893.656
6/15/15,41142.8
6/16/15,41142.1
6/17/15,42155.93
6/18/15,42701.129
6/19/15,40353.91
6/20/15,40183.988
6/21/15,37130.621
6/22/15,40580.531
6/23/15,41443.348
6/24/15,40751.301
6/25/15,41166.039
6/26/15,40629.141
6/27/15,40060.77
6/28/15,36663.133
6/29/15,40490.242
6/30/15,41050.645
7/1/15,41401.336
7/2/15,41568.719
7/3/15,41614.957
7/4/15,39710.148
7/5/15,36238.449
7/6/15,40222.121
7/7/15,40898.398
7/8/15,41771.32
7/9/15,40353.598
7/10/15,40973.793
7/11/15,40223.719
7/12/15,37782.453
7/13/15,41692.93
7/14/15,42322.047
7/15/15,42158.578
7/16/15,42048.09
7/17/15,41430.449
7/18/15,40364.418
7/19/15,37052.52
7/20/15,41423.91
7/21/15,41326.258
7/22/15,40736.234
7/23/15,41541.824
7/24/15,41960.52
7/25/15,39989.434
7/26/15,37138.492
7/27/15,41221.23
7/28/15,41990.402
7/29/15,42484.074
7/30/15,42270.004
7/31/15,41817.648
8/1/15,40595.414
8/2/15,37929.09
8/3/15,41420.734
8/4/15,42559.336
8/5/15,42569.934
8/6/15,42839.012
8/7/15,42581.699
8/8/15,41501.641
8/9/15,37848.797
8/10/15,41677.852
8/11/15,42134.391
8/12/15,42031.996
8/13/15,42450.199
8/14/15,42047.2
8/15/15,41365.922
8/16/15,38255.316
8/17/15,42152.777
8/18/15,42745.828
8/19/15,43355.602
8/20/15,41676.785
8/21/15,41314.012
8/22/15,41077.55
8/23/15,38303.63
8/24/15,41467.4
8/25/15,41376.18
8/26/15,42365.41
8/27/15,41567.867
8/28/15,41317.16
8/29/15,40605.453
8/30/15,37882.523
8/31/15,42320.18
9/1/15,42727.113
9/2/15,41837.01
9/3/15,41973.305
9/4/15,41019.621
9/5/15,39086.047
9/6/15,36514.512
9/7/15,36693.273
9/8/15,39930.24
9/9/15,41966.602
9/10/15,42348.262
9/11/15,41935.422
9/12/15,40224.785
9/13/15,37111.23
9/14/15,40377.812
9/15/15,41620.633
9/16/15,43290.24
9/17/15,44632.73
9/18/15,45321.496
9/19/15,41986.63
9/20/15,38577.57
9/21/15,44579.91
9/22/15,45414.95
9/23/15,45765.281
9/24/15,47548.12
9/25/15,46159.66
9/26/15,41771.316
9/27/15,39320.328
9/28/15,42661.582
9/29/15,42382.211
9/30/15,42881.07
10/1/15,43651.203
10/2/15,45343.164
10/3/15,41121.52
10/4/15,37304.203
10/5/15,41774.11
10/6/15,41967.945
10/7/15,43484.355
10/8/15,44828.098
10/9/15,44712.281
10/10/15,41432.719
10/11/15,38128.246
10/12/15,37654.97
10/13/15,43975.828
10/14/15,45849.574
10/15/15,47753.633
10/16/15,48330.113
10/17/15,41839.324
10/18/15,36831.813
10/19/15,42713.934
10/20/15,46062.691
10/21/15,47122.14
10/22/15,46295.543
10/23/15,43559.512
10/24/15,39380.855
10/25/15,35722.18
10/26/15,42545.934
10/27/15,43907.707
10/28/15,42571.352
10/29/15,42718.918
10/30/15,42431.625
10/31/15,39901.461
11/1/15,36375.672
11/2/15,38056.594
11/3/15,43312.547
11/4/15,44899.793
11/5/15,43940.42
11/6/15,43553.148
11/7/15,38339.47
11/8/15,36442.332
11/9/15,42339.344
11/10/15,45454.766
11/11/15,46557.055
11/12/15,46403.016
11/13/15,46902.21
11/14/15,40911.566
11/15/15,37605.898
11/16/15,43370.61
11/17/15,43993.25
11/18/15,45168.76
11/19/15,46366.555
11/20/15,39588.72
11/21/15,38338.41
11/22/15,36455.98
11/23/15,42307.34
11/24/15,42768.26
11/25/15,43014.82
11/26/15,44258.27
11/27/15,44151.71
11/28/15,40333.05
11/29/15,37050.81
11/30/15,42144.06
12/1/15,42867.31
12/2/15,43839.29
12/3/15,43593.52
12/4/15,43528.22
12/5/15,39604.609
12/6/15,37285.87
12/7/15,42149.332
12/8/15,42359.84
12/9/15,44387.72
12/10/15,44189.25
12/11/15,44932.672
12/12/15,39838.586
12/13/15,38434.008
12/14/15,46471.289
12/15/15,46886.242
12/16/15,45186.156
12/17/15,45507.746
12/18/15,45497.441
12/19/15,40828.445
12/20/15,38666.22
12/21/15,42659.449
12/22/15,43472.05
12/23/15,43168.72
12/24/15,40152.73
12/25/15,37155.79
12/26/15,39777.84
12/27/15,38172
12/28/15,41150.64
12/29/15,40373.11
12/30/15,39707.6
12/31/15,40760.8
1/1/16,36855.74
1/2/16,38893.31
1/3/16,36763.57
1/4/16,41290.35
1/5/16,42617.48
1/6/16,43095.47
1/7/16,44462.82
1/8/16,45110.88
1/9/16,41397.59
1/10/16,39267.938
1/11/16,44499.742
1/12/16,44521.12
1/13/16,45027.4
1/14/16,44334.28
1/15/16,43362.58
1/16/16,39816.9
1/17/16,36697.32
1/18/16,40947.41
1/19/16,40961.46
1/20/16,40429.84
1/21/16,42064.27
1/22/16,42128.363
1/23/16,40037.67
1/24/16,37513.32
1/25/16,43651.52
1/26/16,47004.75
1/27/16,46187.18
1/28/16,45455.04
1/29/16,44667.551
1/30/16,42105.11
1/31/16,40422.29
2/1/16,47880.7
2/2/16,48990.59
2/3/16,49164.7
2/4/16,47647.75
2/5/16,47926.61
2/6/16,41315.22
2/7/16,38667.41
2/8/16,40290.98
2/9/16,42081.45
2/10/16,47033.23
2/11/16,47748.2
2/12/16,45862.879
2/13/16,42075.652
2/14/16,41371.7
2/15/16,48179.31
2/16/16,47330.078
2/17/16,48767.41
2/18/16,48331.26
2/19/16,48555.293
2/20/16,42462.066
2/21/16,39920.55
2/22/16,46305.32
2/23/16,46640.59
2/24/16,47090.953
2/25/16,47711.227
2/26/16,47850.91
2/27/16,43873.35
2/28/16,41298.69
2/29/16,44735.96
3/1/16,42400.96
3/2/16,44222.29
3/3/16,44489.31
3/4/16,45786.17
3/5/16,42648.98
3/6/16,39791.83
3/7/16,46240.09
3/8/16,46767.05
3/9/16,47616.31
3/10/16,46603.48
3/11/16,45343.21
3/12/16,42363.2
3/13/16,38355.64
3/14/16,44766.34
3/15/16,45576.047
3/16/16,44227.344
3/17/16,45601.492
3/18/16,45945.98
3/19/16,42700.785
3/20/16,39825.203
3/21/16,47217.434
3/22/16,47868.102
3/23/16,47487.39
3/24/16,44224.74
3/25/16,38934.86
3/26/16,41161.07
3/27/16,39493.04
3/28/16,47284.191
3/29/16,47366.14
3/30/16,47212
3/31/16,47349.871
4/1/16,46673.78
4/2/16,42822.22
4/3/16,40338.078
4/4/16,46583.72
4/5/16,47061.25
4/6/16,46739.06
4/7/16,47584.32
4/8/16,47388.43
4/9/16,43729.84
4/10/16,40362.61
4/11/16,47080.42
4/12/16,47457.602
4/13/16,47410.5
4/14/16,47483.6
4/15/16,47502.742
4/16/16,43902.828
4/17/16,40552.203
4/18/16,47460.156
4/19/16,47397.574
4/20/16,47629.02
4/21/16,42623.133
4/22/16,42984.039
4/23/16,42316.684
4/24/16,40548.102
4/25/16,46905.551
4/26/16,45387.68
4/27/16,42567.5
4/28/16,40816.191
4/29/16,39710.36
4/30/16,39849.84
5/1/16,36549.848
5/2/16,40230.73
5/3/16,41086.836
5/4/16,41635.4
5/5/16,41971.93
5/6/16,41255.84
5/7/16,40911.16
5/8/16,37570.82
5/9/16,41990.29
5/10/16,42690.3
5/11/16,43345.86
5/12/16,42933.49
5/13/16,40995.13
5/14/16,40397.406
5/15/16,37897.89
5/16/16,41209.906
5/17/16,41795.92
5/18/16,41081.04
5/19/16,41407.88
5/20/16,41979.64
5/21/16,41920.29
5/22/16,39305.188
5/23/16,41052.03
5/24/16,40796.83
5/25/16,40637.54
5/26/16,39692.89
5/27/16,40203.88
5/28/16,40237.91
5/29/16,38010.484
5/30/16,41506.26
5/31/16,43051.805
6/1/16,42719.434
6/2/16,43200.574
6/3/16,42064.969
6/4/16,41806.758
6/5/16,38900.824
6/6/16,41729.97
6/7/16,41406.45
6/8/16,41573.992
6/9/16,40830.63
6/10/16,39798.609
6/11/16,39457.188
6/12/16,36271.01
6/13/16,39844.46
6/14/16,40809.98
6/15/16,41371.4
6/16/16,41621.12
6/17/16,41330.38
6/18/16,40710.63
6/19/16,37795.656
6/20/16,40356.82
6/21/16,40886.31
6/22/16,41400.6
6/23/16,41527.88
6/24/16,40392.79
6/25/16,40281.93
6/26/16,38054.48
6/27/16,40400.07
6/28/16,40851.633
6/29/16,41173.04
6/30/16,40784.4
7/1/16,40840.18
7/2/16,40314.33
7/3/16,37562.043
7/4/16,41233.367
7/5/16,41898.78
7/6/16,41646.08
7/7/16,41792.289
7/8/16,41213.08
7/9/16,39778.72
7/10/16,37211.82
7/11/16,41717.38
7/12/16,42713.75
7/13/16,42257.254
7/14/16,42430.57
7/15/16,42546.1
7/16/16,41030.28
7/17/16,37502.08
7/18/16,40541.23
7/19/16,41099.2
7/20/16,41524.98
7/21/16,41238.684
7/22/16,41045.13
7/23/16,41153.6
7/24/16,37793.74
7/25/16,41176.48
7/26/16,42160.95
7/27/16,42616.301
7/28/16,41577.629
7/29/16,41744.19
