date,date,year,month,Grande_mean,Paraiba_do_sul_mean,Parana_mean,Paranaiba_mean,Paranapanema_mean,SaoFrancisco_mean,Tiete_mean,Tocantins_mean
2017-07-01,2017-07-01,2017,7,1.1412499999999999,15.17,0.455,1.2155555555555553,0.9620000000000001,45.697500000000005,0.575,13.498
2017-08-01,2017-08-01,2017,8,16.597499999999997,46.81666666666666,64.49,2.86,92.458,16.735,64.905,18.128
2017-09-01,2017-09-01,2017,9,2.0575,2.141666666666667,8.695,3.112222222222222,7.789999999999999,25.2325,0.565,10.064
2017-10-01,2017-10-01,2017,10,99.81,78.79833333333335,171.575,57.650000000000006,226.75799999999998,23.8025,122.74000000000001,34.912
2017-11-01,2017-11-01,2017,11,177.84125000000003,154.04500000000002,186.255,210.21444444444444,161.136,78.1225,178.01,164.368
2017-12-01,2017-12-01,2017,12,204.97249999999997,144.13833333333332,248.64,202.6633333333333,189.87,105.8725,201.725,251.584
2018-01-01,2018-01-01,2018,1,212.71249999999998,258.5183333333333,213.865,179.7555555555556,245.892,78.88,209.55,188.236
2018-02-01,2018-02-01,2018,2,146.22125,161.5616666666667,125.64,200.48777777777778,94.56,155.39000000000001,81.88499999999999,322.07000000000005
2018-03-01,2018-03-01,2018,3,114.71749999999999,202.79,116.715,129.32777777777778,175.33200000000002,94.25,86.255,253.42200000000003
2018-04-01,2018-04-01,2018,4,40.606249999999996,67.56833333333333,37.635000000000005,113.08,20.43,52.067499999999995,31.380000000000003,195.504
2018-05-01,2018-05-01,2018,5,19.866249999999997,26.575000000000003,28.75,16.883333333333333,38.959999999999994,26.855,11.87,94.158
2018-06-01,2018-06-01,2018,6,12.594999999999999,39.28333333333333,18.330000000000002,1.2077777777777778,40.772000000000006,15.6325,6.335,25.782
2018-07-01,2018-07-01,2018,7,1.955,15.638333333333335,0.425,0.47000000000000003,2.266,12.622499999999999,0.515,26.962
2018-08-01,2018-08-01,2018,8,50.008750000000006,74.96666666666667,50.615,13.75888888888889,118.43800000000002,13.834999999999999,48.765,30.198
2018-09-01,2018-09-01,2018,9,73.4475,68.615,116.41,52.25333333333333,104.63000000000002,17.57,92.245,33.294
2018-10-01,2018-10-01,2018,10,164.79999999999998,148.22833333333332,181.89,154.43222222222224,201.18800000000002,56.4975,146.95499999999998,107.66600000000001
2018-11-01,2018-11-01,2018,11,217.47374999999994,189.465,180.315,282.9522222222222,100.35,120.98500000000001,171.24,216.37600000000003
2018-12-01,2018-12-01,2018,12,151.12375,175.54,96.18,168.77555555555557,104.59,135.7025,109.19,233.948
2019-01-01,2019-01-01,2019,1,102.79624999999999,192.33666666666667,125.83500000000001,102.96666666666665,155.42000000000002,35.190000000000005,141.29500000000002,208.612
2019-02-01,2019-02-01,2019,2,192.28375,222.5583333333333,194.48000000000002,183.17222222222222,152.08200000000002,106.77,189.745,227.342
2019-03-01,2019-03-01,2019,3,154.77625,206.95666666666668,128.47,187.5588888888889,120.75399999999999,132.5975,119.945,298.424
2019-04-01,2019-04-01,2019,4,128.01,97.35166666666667,90.58,112.77333333333333,82.886,60.2125,100.035,244.554
2019-05-01,2019-05-01,2019,5,44.03125,90.73666666666666,64.51,51.24555555555557,79.048,32.705,40.980000000000004,125.502
2019-06-01,2019-06-01,2019,6,8.62125,28.753333333333334,22.34,1.974444444444444,68.842,32.225,15.935,24.564
2019-07-01,2019-07-01,2019,7,14.549999999999999,49.88666666666666,24.055,2.0455555555555556,54.272000000000006,52.1075,45.730000000000004,23.273999999999994
2019-08-01,2019-08-01,2019,8,20.3825,38.580000000000005,32.525,4.452222222222222,8.5,23.4025,24.365000000000002,11.936
2019-09-01,2019-09-01,2019,9,64.03875000000001,69.31666666666666,42.394999999999996,19.65,81.75,16.995,49.34,18.922000000000004
2019-10-01,2019-10-01,2019,10,75.0975,73.99499999999999,78.23,70.35555555555555,59.30999999999999,27.622500000000002,57.14,84.85600000000001
2019-11-01,2019-11-01,2019,11,178.78625000000002,144.49833333333333,138.29500000000002,152.05444444444447,156.298,69.375,95.1,121.886
2019-12-01,2019-12-01,2019,12,183.61375,163.50499999999997,241.245,231.59222222222226,172.656,78.6575,232.945,157.412
2020-01-01,2020-01-01,2020,1,218.14000000000001,201.5016666666667,173.88,295.0344444444445,124.90800000000002,179.6525,167.625,289.01599999999996
2020-02-01,2020-02-01,2020,2,318.59125,282.435,181.17000000000002,293.89,166.642,141.8475,249.765,277.35200000000003
2020-03-01,2020-03-01,2020,3,99.3475,117.14500000000002,61.230000000000004,174.82888888888888,51.432,184.565,65.985,324.01599999999996
2020-04-01,2020-04-01,2020,4,26.0625,20.19333333333333,60.985,93.46555555555557,33.878,84.565,29.229999999999997,228.436
2020-05-01,2020-05-01,2020,5,20.51375,37.186666666666675,45.98,28.162222222222226,55.24799999999999,56.72500000000001,20.689999999999998,98.636
2020-06-01,2020-06-01,2020,6,14.703750000000001,36.5,47.765,2.8533333333333335,134.248,40.8075,38.285,29.753999999999998
2020-07-01,2020-07-01,2020,7,2.6212499999999994,6.03,8.795,1.15,28.471999999999998,20.0075,2.34,9.879999999999999
2020-08-01,2020-08-01,2020,8,9.0075,38.43833333333333,57.195,0.8500000000000001,143.56199999999998,16.1875,17.955,12.22
2020-09-01,2020-09-01,2020,9,22.166249999999998,39.39333333333333,8.985,13.577777777777778,17.772,12.975,6.375,20.387999999999998
2020-10-01,2020-10-01,2020,10,65.10874999999999,71.455,86.66,112.78222222222225,73.13000000000001,54.9425,71.88,90.27799999999999
2020-11-01,2020-11-01,2020,11,102.98499999999999,142.16333333333333,54.735,123.61111111111111,80.85400000000001,99.9825,70.105,186.08999999999997
2020-12-01,2020-12-01,2020,12,284.45875,342.2483333333333,144.535,221.80888888888887,170.71800000000002,82.57000000000001,137.95999999999998,156.962
