"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"128",2002-10-13,NA,NA,0.0571428571428571,1.27142857142857,1.1,0.714285714285714,1.79047619047619,NA
"129",2002-10-20,NA,NA,1.42857142857143,3.48,0,0,1.92380952380952,NA
"130",2002-10-27,NA,NA,4.62222222222222,4.9,7.82857142857143,8.92727272727273,5.66666666666667,NA
"131",2002-11-03,NA,NA,5.2,5.4,4.4,4.02857142857143,7.54666666666667,NA
"132",2002-11-10,NA,NA,6.0952380952381,14.42,7.14285714285714,2.78571428571429,6.44615384615385,NA
"133",2002-11-17,NA,NA,5.63809523809524,1.14,3.42857142857143,4.34285714285714,5.17142857142857,NA
"134",2002-11-24,NA,NA,2.8952380952381,8.43636363636364,2.82857142857143,1.75714285714286,2.65,NA
"135",2002-12-01,NA,NA,6.58095238095238,14.7142857142857,0,1.8,3.06666666666667,NA
"136",2002-12-08,NA,NA,18.8923076923077,11.2125,10,17.0714285714286,1.25714285714286,NA
"137",2002-12-15,NA,10.1,1.17857142857143,11.2142857142857,10.3142857142857,5.77142857142857,5,0
"138",2002-12-22,NA,15.4190476190476,7.47857142857143,8.2,15.3714285714286,6.52857142857143,1.21428571428571,0
"139",2002-12-29,NA,15.7333333333333,1.27142857142857,20.0428571428571,24.3714285714286,5.44285714285714,7.91,0
"140",2003-01-05,NA,8.3,8.5,6.17142857142857,5.08571428571429,13.7,12.55,0.0285714285714286
"141",2003-01-12,NA,6.72857142857143,8.90714285714286,13.6142857142857,6.62857142857143,10.5142857142857,9.36666666666667,23.7538461538462
"142",2003-01-19,NA,12.4947368421053,11.3214285714286,17.9857142857143,7.6,4.75714285714286,11.9428571428571,10.8285714285714
"143",2003-01-26,NA,6.00952380952381,18.5642857142857,17.8857142857143,3.22857142857143,9.86153846153846,10.3777777777778,12.2222222222222
"144",2003-02-02,NA,4.74285714285714,0,3.81666666666667,2.65714285714286,8.44285714285714,6.94117647058823,3.58095238095238
"145",2003-02-09,NA,1.32380952380952,0,8.36842105263158,5.54285714285714,15.0857142857143,8.3875,7.05384615384615
"146",2003-02-16,NA,6.34285714285714,3.27142857142857,11.1904761904762,10.4571428571429,10.6,3.15714285714286,10.6214285714286
"147",2003-02-23,NA,0.0857142857142857,0,1.85714285714286,0.3,0.485714285714286,2.92,7.76363636363636
"148",2003-03-02,NA,3.46666666666667,0.992857142857143,6.84761904761905,0.1,3.62857142857143,4.38,3.73142857142857
"149",2003-03-09,NA,5.23809523809524,1.39166666666667,5.81,9.85714285714286,11.0615384615385,8.07142857142857,10.96
"150",2003-03-16,NA,4.36,13.9333333333333,3.25714285714286,3.57142857142857,7.38333333333333,3.41428571428571,10.6742857142857
"151",2003-03-23,NA,2.45882352941176,2.08571428571429,0.266666666666667,2.34285714285714,9.27142857142857,4.77142857142857,11.9828571428571
"152",2003-03-30,NA,1.51428571428571,0.914285714285714,8.05714285714286,6.25714285714286,4.77142857142857,9.61428571428571,8.10285714285714
"153",2003-04-06,NA,6.10285714285714,8.28571428571429,0.327272727272727,4.51428571428571,8.95714285714286,2.45714285714286,10.64
"154",2003-04-13,NA,0.845714285714286,1.02857142857143,5.15714285714286,0.142857142857143,2.5,5.21428571428571,4.29714285714286
"155",2003-04-20,NA,0.605714285714286,1.20952380952381,0.785714285714286,0,0.857142857142857,0.0285714285714286,1.92571428571429
"156",2003-04-27,NA,0.291428571428571,4.6952380952381,1.27142857142857,0,0,2.27142857142857,1.14285714285714
"157",2003-05-04,NA,3.87058823529412,2.48571428571429,1.14285714285714,0.171428571428571,0.214285714285714,2.02857142857143,2.97142857142857
"158",2003-05-11,NA,0.288235294117647,2.36190476190476,0.1,0,0.0307692307692308,0,0.0114285714285714
"159",2003-05-18,NA,0.470588235294118,1.40952380952381,2.08571428571429,0,0.763636363636364,4.28571428571429,4.67692307692308
"160",2003-05-25,NA,0.565714285714286,0.295238095238095,0.0857142857142857,1.11428571428571,0.171428571428571,0,1.08571428571429
"161",2003-06-01,NA,0.0342857142857143,0.79047619047619,3.87142857142857,0,0.114285714285714,5.45714285714286,0.0380952380952381
"162",2003-06-08,NA,0.114285714285714,0.523809523809524,0.185714285714286,0,0,0,0.0238095238095238
"163",2003-06-15,NA,0.0171428571428572,0.0476190476190476,0.142857142857143,0,0,0,0.0238095238095238
"164",2003-06-22,NA,0,0.0952380952380952,0.142857142857143,0,0,0,0.0142857142857143
"165",2003-06-29,NA,0.0114285714285714,0.142857142857143,0.0714285714285714,0.0285714285714286,0,0,0.00952380952380953
"166",2003-07-06,NA,0.302857142857143,2.4,1.98571428571429,0,0,4.05714285714286,0.0142857142857143
"167",2003-07-13,NA,0.365714285714286,0.561904761904762,0.114285714285714,0,0,0,0.00476190476190476
"168",2003-07-20,NA,0.622857142857143,0.542857142857143,0.0571428571428571,0,0,0,0
"169",2003-07-27,NA,0.451428571428571,0.438095238095238,0.0571428571428571,0,0,0,0
"170",2003-08-03,NA,0.1375,0.885714285714286,2.41428571428571,0,0,11.5428571428571,0.0476190476190476
"171",2003-08-10,NA,0.485714285714286,2.3047619047619,0.314285714285714,0,0.771428571428571,2.575,0.0476190476190476
"172",2003-08-17,NA,0.0857142857142857,1.04761904761905,0.0285714285714286,0,0,0,0.233333333333333
"173",2003-08-24,NA,0.885714285714286,12.3333333333333,1.4,4.97142857142857,0.128571428571429,0.533333333333333,0.0952380952380952
"174",2003-08-31,NA,0.721428571428572,0.64,0.0714285714285714,0,1.34285714285714,0,0.238095238095238
"175",2003-09-07,NA,1.61428571428571,3.34285714285714,1.88571428571429,0.0285714285714286,0.6,7.94285714285714,2.22380952380952
"176",2003-09-14,NA,1.46428571428571,5.17142857142857,1.38571428571429,1.34285714285714,0.657142857142857,1.11428571428571,0.671428571428571
"177",2003-09-21,NA,0.278571428571429,0.0952380952380952,0.142857142857143,0,0.0285714285714286,0,2.15238095238095
"178",2003-09-28,NA,2.76875,2.7,0.614285714285714,0.228571428571429,1.63076923076923,NA,6.96190476190476
"179",2003-10-05,NA,2.37391304347826,7.62857142857143,11.3428571428571,5.11428571428571,NA,NA,3.11428571428571
"180",2003-10-12,NA,0.356521739130435,4.35714285714286,0.185714285714286,0.628571428571429,0,NA,4.95238095238095
"181",2003-10-19,NA,2.93571428571429,5,1.42857142857143,1.54285714285714,3.22857142857143,NA,4.03809523809524
"182",2003-10-26,NA,0.3,1.6,8.77142857142857,0.571428571428571,6.4,NA,9.28571428571429
"183",2003-11-02,NA,9.12380952380952,7.37142857142857,4.05714285714286,0.0857142857142857,4.35,NA,3.43333333333333
"184",2003-11-09,NA,1.0952380952381,1.41428571428571,4.05714285714286,6.8,6.5,NA,7.58095238095238
"185",2003-11-16,NA,2.16190476190476,6.5,5.07142857142857,9.28571428571429,5,NA,9.17916666666667
"186",2003-11-23,NA,6.9047619047619,9.38571428571429,10.9529411764706,10.0571428571429,2.65714285714286,15.08,7.84081632653061
"187",2003-11-30,NA,7.51111111111111,8.02857142857143,12.2761904761905,3.08571428571429,10.9142857142857,5.6,9.75510204081633
"188",2003-12-07,NA,6.63571428571429,5.31428571428571,5.44761904761905,4.91428571428571,4.51428571428571,5.97142857142857,6.45714285714286
"189",2003-12-14,NA,0.915151515151515,1.24444444444444,4.39047619047619,0.0285714285714286,0.0857142857142857,1.85714285714286,6.70612244897959
"190",2003-12-21,NA,5.17714285714286,7.09473684210526,8.79,12.5714285714286,12.6,1.71428571428571,6.48571428571429
"191",2003-12-28,NA,8.4,6.08571428571429,9.54285714285714,8.11428571428571,5.11428571428571,4.14285714285714,11.3911111111111
"192",2004-01-04,NA,7.44,7.74285714285714,9.91428571428571,3.37142857142857,14.1142857142857,5.31428571428571,7.2
